p_drop_psi,p_socket_psi,p_plug_psi,q_lpm,temp_c,dist_mm,force_n,velocity_mms,SPEED_mms,is_movedir_mating,offest_radial_mm,offset_angle_deg,is_flowdir_s2p,cycle_num,test_owner,test_id,ocp_test_spec,test_date_ymd,plug_id,socket_id,plug_vendor,socket_vendor
,,,,20,67.900203,-86.806678,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.9613,-145.48646,,399.999809,1,4.65,0,,0,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.7555,15.408916,,399.999809,0,4.65,0,,0,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.2813,-130.360233,,399.999809,1,4.65,0,,1,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,87.7155,14.596602,,399.999809,0,4.65,0,,1,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.2813,-124.015606,,399.999809,1,4.65,0,,2,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.5155,15.237149,,399.999809,0,4.65,0,,2,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.2813,-128.477942,,399.999809,1,4.65,0,,3,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.3155,15.641517,,399.999809,0,4.65,0,,3,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.9613,-140.648352,,399.999809,1,4.65,0,,4,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.2355,16.468145,,399.999809,0,4.65,0,,4,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.6013,-141.954479,,399.999809,1,4.65,0,,5,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,87.6355,15.806127,,399.999809,0,4.65,0,,5,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.8013,-145.969536,,399.999809,1,4.65,0,,6,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.1955,14.417678,,399.999809,0,4.65,0,,6,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.0413,-148.463741,,399.999809,1,4.65,0,,7,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.0355,15.745293,,399.999809,0,4.65,0,,7,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.9613,-153.312563,,399.999809,1,4.65,0,,8,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.0355,14.546504,,399.999809,0,4.65,0,,8,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.9613,-153.373398,,399.999809,1,4.65,0,,9,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.0755,15.688037,,399.999809,0,4.65,0,,9,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.0413,-151.101068,,399.999809,1,4.65,0,,10,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.6755,15.527006,,399.999809,0,4.65,0,,10,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.3613,-146.427586,,399.999809,1,4.65,0,,11,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.2755,14.961607,,399.999809,0,4.65,0,,11,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.2013,-155.524049,,399.999809,1,4.65,0,,12,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.0355,14.947293,,399.999809,0,4.65,0,,12,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.1213,-152.242586,,399.999809,1,4.65,0,,13,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,87.8755,14.707535,,399.999809,0,4.65,0,,13,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.2013,-153.427073,,399.999809,1,4.65,0,,14,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.5555,14.739741,,399.999809,0,4.65,0,,14,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.0413,-154.203599,,399.999809,1,4.65,0,,15,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.3555,15.408916,,399.999809,0,4.65,0,,15,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,86.1213,-167.708749,,399.999809,1,4.65,0,,16,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.5155,16.410889,,399.999809,0,4.65,0,,16,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.7213,-185.028495,,399.999809,1,4.65,0,,17,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.1555,15.702351,,399.999809,0,4.65,0,,17,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.7213,-194.114231,,399.999809,1,4.65,0,,18,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.9955,16.951239,,399.999809,0,4.65,0,,18,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.6413,-198.991708,,399.999809,1,4.65,0,,19,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.2355,16.17471,,399.999809,0,4.65,0,,19,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.6413,-191.333776,,399.999809,1,4.65,0,,20,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.9955,15.623625,,399.999809,0,4.65,0,,20,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.8813,-190.696821,,399.999809,1,4.65,0,,21,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.4355,16.17471,,399.999809,0,4.65,0,,21,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.6413,-267.304602,,399.999809,1,4.65,0,,22,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,69.1734,39.449119,,399.999809,0,4.65,0,,22,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.4813,-321.511021,,399.999809,1,4.65,0,,23,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.9946,45.12458,,399.999809,0,4.65,0,,23,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.6413,-291.069193,,399.999809,1,4.65,0,,24,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,68.1154,51.433433,,399.999809,0,4.65,0,,24,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.0413,-328.678772,,399.999809,1,4.65,0,,25,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.9724,44.276481,,399.999809,0,4.65,0,,25,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.0413,-349.415941,,399.999809,1,4.65,0,,26,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.9374,48.352364,,399.999809,0,4.65,0,,26,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.7213,-331.688241,,399.999809,1,4.65,0,,27,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.9411,50.707001,,399.999809,0,4.65,0,,27,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.6413,-304.109103,,399.999809,1,4.65,0,,28,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.9052,37.412964,,399.999809,0,4.65,0,,28,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.2013,-331.645312,,399.999809,1,4.65,0,,29,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.928,41.503162,,399.999809,0,4.65,0,,29,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,110.740875,-0.240345,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,97.001062,-0.899342,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,92.901344,-2.964824,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.400781,-48.560297,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,78.401516,-88.327842,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,72.400766,-93.614966,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.900203,-93.438835,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,110.740875,-0.256462,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,97.001062,-0.555107,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,92.901344,-0.630198,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.400781,-19.616573,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,78.401516,-69.785019,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,72.400766,-76.55767,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.900203,-82.395994,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,110.740875,-0.239071,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,97.001062,-0.640375,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,92.901344,-2.385597,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.400781,-34.551911,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,78.401516,-153.726038,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,72.400766,-103.819472,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.900203,-91.333263,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.4013,-351.945889,,399.999809,1,5.25,3,,0,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,90.1955,21.588944,,399.999809,0,5.25,3,,0,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.8413,-387.998988,,399.999809,1,5.25,3,,1,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.2355,17.971105,,399.999809,0,5.25,3,,1,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.1613,-378.938303,,399.999809,1,5.25,3,,2,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.9101,44.859771,,399.999809,0,5.25,3,,2,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.8413,-376.229399,,399.999809,1,5.25,3,,3,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,68.7828,47.955152,,399.999809,0,5.25,3,,3,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.9213,-384.39545,,399.999809,1,5.25,3,,4,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,68.4059,45.736497,,399.999809,0,5.25,3,,4,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.6813,-396.741174,,399.999809,1,5.25,3,,5,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,68.4491,51.454902,,399.999809,0,5.25,3,,5,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.7613,-400.831367,,399.999809,1,5.25,3,,6,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,68.5095,20.053777,,399.999809,0,5.25,3,,6,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.9213,-403.669087,,399.999809,1,5.25,3,,7,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,68.8397,33.283402,,399.999809,0,5.25,3,,7,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.7613,-396.089894,,399.999809,1,5.25,3,,8,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,89.7955,18.411258,,399.999809,0,5.25,3,,8,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.8413,-393.320156,,399.999809,1,5.25,3,,9,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.9831,60.150598,,399.999809,0,5.25,3,,9,SAFEWAY,11.3-20,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,110.740875,-0.2246,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,97.001062,-0.176719,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,92.901344,-4.901509,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.400781,-36.195862,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,78.401516,-204.037479,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,72.400766,-133.18126,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.900203,-118.533857,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,84.45213,-317.181013,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-24,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,101.94262,4.143875,,39.999981,0,5.25,3,,0,SAFEWAY,11.3-24,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,110.740875,-0.21561,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,97.001062,-0.325512,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,92.901344,-0.294666,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.400781,-20.399042,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,78.401516,-71.474472,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,72.400766,-78.412075,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.900203,-83.408356,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,68.892138,-99.470872,,39.999981,1,0,0,,0,SAFEWAY,11.3-26,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,114.292116,3.4747,,39.999981,0,0,0,,0,SAFEWAY,11.3-26,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,110.740875,-0.263748,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,97.001062,-0.678751,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,92.901344,-0.588473,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,88.400781,-42.590728,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,78.401516,-83.880687,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,72.400766,-89.568071,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,67.900203,-91.226895,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,85.17213,-105.74393,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-28,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,140.212104,3.285041,,39.999981,0,4.65,0,,0,SAFEWAY,11.3-28,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker
,,,,20,110.740875,-0.062795,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,97.001062,-0.339927,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,92.901344,-0.49486,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,88.400781,-54.403088,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,78.401516,-70.582517,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,72.400766,-69.185252,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,67.900203,-73.530121,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,85.49213,-87.847982,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-3,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,140.972103,3.517642,,39.999981,0,4.65,0,,0,SAFEWAY,11.3-3,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,110.740875,-0.19016,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,97.001062,-0.342202,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,92.901344,-18.551031,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,88.400781,-32.495963,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,78.401516,-84.437087,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,72.400766,-79.866434,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,67.900203,-81.045756,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,87.092129,-239.743072,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-5,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,94.062624,15.623625,,39.999981,0,5.25,3,,0,SAFEWAY,11.3-5,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,110.740875,-0.212848,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,97.001062,-0.280667,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,92.901344,-0.54775,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,88.400781,-22.013064,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,78.401516,-81.682128,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,72.400766,-85.736112,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,67.900203,-84.779916,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,85.89213,-186.803457,,39.999981,1,0,0,,0,SAFEWAY,11.3-7,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,92.742625,4.36574,,39.999981,0,0,0,,0,SAFEWAY,11.3-7,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,86.2013,-129.394041,,399.999809,1,0,0,,0,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,87.6355,12.964817,,399.999809,0,0,0,,0,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,84.7613,-113.834854,,399.999809,1,0,0,,1,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,88.0355,11.26862,,399.999809,0,0,0,,1,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,84.6813,-118.819664,,399.999809,1,0,0,,2,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,88.6755,10.492091,,399.999809,0,0,0,,2,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,84.7613,-126.48833,,399.999809,1,0,0,,3,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,87.6355,10.273804,,399.999809,0,0,0,,3,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
,,,,20,84.9213,-128.596049,,399.999809,1,0,0,,4,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway
