p_drop_psi,p_socket_psi,p_plug_psi,q_lpm,temp_c,dist_mm,force_n,velocity_mms,SPEED_mms,is_movedir_mating,offest_radial_mm,offset_angle_deg,is_flowdir_s2p,cycle_num,test_owner,test_id,ocp_test_spec,test_date_ymd,plug_id,socket_id,plug_vendor,socket_vendor,FORCE MAX,FORCE MIN,DIST @MAX,DIST @MIN
,,,,20,78.401516,-71.474472,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,72.400766,-78.412075,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,67.900203,-83.408356,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,,,,39.999981,1,0,0,,0,SAFEWAY,11.3-26,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,3.4747,-99.470872,114.292116,68.892138
,,,,20,110.740875,-0.263748,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,97.001062,-0.678751,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,92.901344,-0.588473,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,88.400781,-42.590728,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,78.401516,-83.880687,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,72.400766,-89.568071,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,67.900203,-91.226895,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,,,,
,,,,20,,,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-28,11.1-11,5/2/2022,2BP-D060,2B-P47,Danfoss,Parker,3.285041,-105.74393,140.212104,85.17213
,,,,20,110.740875,-0.062795,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.339927,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-0.49486,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-54.403088,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,78.401516,-70.582517,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,72.400766,-69.185252,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,67.900203,-73.530121,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,,,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-3,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,3.517642,-87.847982,140.972103,85.49213
,,,,20,110.740875,-0.19016,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.342202,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-18.551031,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-32.495963,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,78.401516,-84.437087,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,72.400766,-79.866434,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,67.900203,-81.045756,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,,,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-5,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,15.623625,-239.743072,94.062624,87.092129
,,,,20,110.740875,-0.212848,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.280667,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-0.54775,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-22.013064,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,78.401516,-81.682128,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,72.400766,-85.736112,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,67.900203,-84.779916,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,,,,39.999981,1,0,0,,0,SAFEWAY,11.3-7,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,4.36574,-186.803457,92.742625,85.89213
,,,,20,,,,399.999809,1,0,0,,0,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.964817,-129.394041,87.6355,86.2013
,,,,20,,,,399.999809,1,0,0,,1,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,11.26862,-113.834854,88.0355,84.7613
,,,,20,,,,399.999809,1,0,0,,2,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,10.492091,-118.819664,88.6755,84.6813
,,,,20,,,,399.999809,1,0,0,,3,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,10.273804,-126.48833,87.6355,84.7613
,,,,20,,,,399.999809,1,0,0,,4,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,11.823284,-128.596049,88.8355,84.9213
,,,,20,,,,399.999809,1,0,0,,5,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.593893,-123.833104,88.0355,85.0013
,,,,20,,,,399.999809,1,0,0,,6,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.865857,-120.512283,88.7555,84.7613
,,,,20,,,,399.999809,1,0,0,,7,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,10.123508,-124.040657,88.5955,84.9213
,,,,20,,,,399.999809,1,0,0,,8,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.633256,-157.345492,89.0755,76.5762
,,,,20,,,,399.999809,1,0,0,,9,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,11.250727,-135.724363,89.0755,76.6355
,,,,20,,,,399.999809,1,0,0,,10,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.493696,-134.554202,89.8755,76.6355
,,,,20,,,,399.999809,1,0,0,,11,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.540216,-128.431436,90.4355,76.2249
,,,,20,,,,399.999809,1,0,0,,12,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.500853,-128.291878,88.5155,71.8943
,,,,20,,,,399.999809,1,0,0,,13,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.536638,-128.699821,88.6755,71.3471
,,,,20,,,,399.999809,1,0,0,,14,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.974817,-145.164378,88.9955,78.5051
,,,,20,,,,399.999809,1,0,0,,15,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.565265,-126.001654,89.7955,71.8137
,,,,20,,,,399.999809,1,0,0,,16,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.8587,-127.676379,89.1555,71.9349
,,,,20,,,,399.999809,1,0,0,,17,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.636835,-129.966601,87.9555,71.734
,,,,20,,,,399.999809,1,0,0,,18,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.881777,-133.484237,88.6755,71.8943
,,,,20,,,,399.999809,1,0,0,,19,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.905221,-130.06322,88.8355,71.8539
,,,,20,,,,399.999809,1,0,0,,20,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,10.173606,-130.553471,88.1155,71.655
,,,,20,,,,399.999809,1,0,0,,21,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.808602,-130.997201,88.1955,71.8943
,,,,20,,,,399.999809,1,0,0,,22,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,10.832046,-127.855305,87.9555,71.7738
,,,,20,,,,399.999809,1,0,0,,23,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.71001,-129.683905,89.4755,71.8943
,,,,20,,,,399.999809,1,0,0,,24,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.822916,-132.163784,88.0355,71.9349
,,,,20,,,,399.999809,1,0,0,,25,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,10.202234,-132.722026,88.8355,71.8539
,,,,20,,,,399.999809,1,0,0,,26,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.314772,-127.776581,89.0755,71.8943
,,,,20,,,,399.999809,1,0,0,,27,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.616969,-129.261647,88.5955,72.0578
,,,,20,,,,399.999809,1,0,0,,28,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.386342,-127.540404,89.5555,71.8943
,,,,20,,,,399.999809,1,0,0,,29,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.606234,-126.738826,93.1555,71.8539
,,,,20,,,,399.999809,1,0,0,,30,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.187552,-123.650606,88.0355,71.8943
,,,,20,,,,399.999809,1,0,0,,31,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.402261,-121.224401,89.0755,71.8137
,,,,20,,,,399.999809,1,0,0,,32,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.28775,-122.748831,87.9555,71.9756
,,,,20,,,,399.999809,1,0,0,,33,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.676198,-122.841871,92.5155,71.8943
,,,,20,,,,399.999809,1,0,0,,34,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.616969,-122.269316,88.7555,71.734
,,,,20,,,,399.999809,1,0,0,,35,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.699274,-122.730938,93.7155,71.7738
,,,,20,,,,399.999809,1,0,0,,36,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.370055,-121.399747,88.1955,71.7738
,,,,20,,,,399.999809,1,0,0,,37,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.443597,-121.471317,92.8355,71.8943
,,,,20,,,,399.999809,1,0,0,,38,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,9.150162,-122.917019,88.5155,71.8539
,,,,20,,,,399.999809,1,0,0,,39,SAFEWAY,11.3-8,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,8.981974,-121.567935,87.6355,71.8539
,,,,20,110.740875,-0.178308,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.244968,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-6.084453,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-20.979886,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,78.401516,-81.288111,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,72.400766,-93.951543,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,67.900203,-101.770178,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,110.740875,-0.205963,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.405541,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-19.273941,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-34.229706,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,78.401516,-85.993681,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,72.400766,-82.331774,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,67.900203,-84.193898,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,110.740875,-0.219303,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.418653,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-0.460807,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-52.028756,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,78.401516,-71.658478,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,72.400766,-73.574351,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,67.900203,-77.354623,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,,,,399.999809,1,4.65,0,,0,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,11.347346,-168.535345,89.0755,92.6813
,,,,20,,,,399.999809,1,4.65,0,,1,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,11.848333,-203.318131,88.4355,91.8813
,,,,20,,,,399.999809,1,4.65,0,,2,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.60697,-242.573745,88.5955,92.3613
,,,,20,,,,399.999809,1,4.65,0,,3,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,11.970001,-240.140578,88.1155,92.0413
,,,,20,,,,399.999809,1,4.65,0,,4,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.152503,-279.700531,88.6755,91.8813
,,,,20,,,,399.999809,1,4.65,0,,5,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,25.163842,-305.808949,89.1613,92.0413
,,,,20,,,,399.999809,1,4.65,0,,6,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,19.806866,-312.897923,88.6013,91.8813
,,,,20,,,,399.999809,1,4.65,0,,7,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.140163,-289.827574,89.6355,91.9613
,,,,20,,,,399.999809,1,4.65,0,,8,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,14.854253,-256.608651,92.1955,92.0413
,,,,20,,,,399.999809,1,4.65,0,,9,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,15.054647,-283.396975,88.5155,92.2013
,,,,20,,,,399.999809,1,4.65,0,,10,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,14.406943,-293.3701,92.1955,91.9613
,,,,20,,,,399.999809,1,4.65,0,,11,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,16.775898,-311.899408,88.8413,91.9613
,,,,20,,,,399.999809,1,4.65,0,,12,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,14.152871,-261.282102,88.2755,92.0413
,,,,20,,,,399.999809,1,4.65,0,,13,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.14732,-203.672274,88.5155,93.0013
,,,,20,,,,399.999809,1,4.65,0,,14,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.480118,-150.821943,88.3555,92.8413
,,,,20,,,,399.999809,1,4.65,0,,15,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.913113,-141.213738,92.1955,92.8413
,,,,20,,,,399.999809,1,4.65,0,,16,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,15.430387,-136.633297,89.4755,92.6813
,,,,20,,,,399.999809,1,4.65,0,,17,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,14.517876,-152.303423,87.7155,92.2813
,,,,20,,,,399.999809,1,4.65,0,,18,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,15.480486,-181.471523,87.8755,92.2013
,,,,20,,,,399.999809,1,4.65,0,,19,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.186683,-173.802865,88.5955,92.2013
,,,,20,,,,399.999809,1,4.65,0,,20,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.843149,-188.954105,88.1155,92.0413
,,,,20,,,,399.999809,1,4.65,0,,21,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.470988,-164.448745,88.4355,92.2813
,,,,20,,,,399.999809,1,4.65,0,,22,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.567607,-191.326632,87.6355,92.0413
,,,,20,,,,399.999809,1,4.65,0,,23,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.993445,-188.632048,88.5155,92.0413
,,,,20,,,,399.999809,1,4.65,0,,24,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.000602,-178.454876,88.8355,92.0413
,,,,20,,,,399.999809,1,4.65,0,,25,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.043544,-193.033547,88.2755,92.2013
,,,,20,,,,399.999809,1,4.65,0,,26,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.000602,-173.802849,88.1155,92.5213
,,,,20,,,,399.999809,1,4.65,0,,27,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.764423,-173.029883,88.4355,92.5213
,,,,20,,,,399.999809,1,4.65,0,,28,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.335006,-204.713716,87.7955,92.0413
,,,,20,,,,399.999809,1,4.65,0,,29,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.288485,-188.220496,88.0355,92.6813
,,,,20,,,,399.999809,1,4.65,0,,30,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,12.191867,-180.015098,88.4355,92.2013
,,,,20,,,,399.999809,1,4.65,0,,31,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.70914,-180.473154,88.5155,92.2013
,,,,20,,,,399.999809,1,4.65,0,,32,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,14.657436,-224.119761,88.0355,91.7213
,,,,20,,,,399.999809,1,4.65,0,,33,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.848701,-220.262144,88.1155,92.0413
,,,,20,,,,399.999809,1,4.65,0,,34,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,15.061804,-236.941412,88.1155,91.8813
,,,,20,,,,399.999809,1,4.65,0,,35,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,14.24949,-207.515637,88.5155,92.2013
,,,,20,,,,399.999809,1,4.65,0,,36,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.902378,-191.938532,88.8355,92.2013
,,,,20,,,,399.999809,1,4.65,0,,37,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,14.167185,-246.903829,88.5955,92.2013
,,,,20,,,,399.999809,1,4.65,0,,38,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.447912,-209.490911,88.9155,92.2013
,,,,20,,,,399.999809,1,4.65,0,,39,SAFEWAY,11.3-14,11.1-11,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,13.816495,-204.83534,88.8355,92.1213
,,,,20,110.740875,-0.227018,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.218945,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-1.726471,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-52.925908,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,78.401516,-78.514991,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,72.400766,-77.909971,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,67.900203,-80.566116,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,110.740875,-0.190575,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,97.001062,-0.269932,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,92.901344,-0.570065,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
,,,,20,88.400781,-20.191992,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/2/2022,2BP-D069,2B-S202,Danfoss,Safeway,,,,
